(33.8837,27.8213,32.4942,26.344,28.9608,27.2433,35.8248,24.5567,30.8828,28.4342,33.4967,33.6634,27.7761,29.8179,27.5154,25.723,30.8461,29.1113,33.009,32.7978,30.4484,30.2703,34.8264,31.98,29.646,34.5719,27.8261,24.574,24.7671,34.2579,25.4164,30.0334,25.0965,33.1849,35.2138,34.1397,29.3452,28.6674,30.7774,47.4347,41.2085,41.3451,40.8335,47.416,40.4156,41.7824,46.7763,39.6169,46.6257,48.0399,45.401,40.2739,41.2643,43.4819,44.9706,47.2364,41.0847,49.2315,38.7173,49.3909)
(27.06,30.7668,35.3849,32.8313,29.5931,33.0799,31.7318,31.1365,32.8966,27.4056,27.3266,26.4956,33.9476,33.5591,32.767,35.7003,35.1624,24.2982,27.3149,25.2467,33.1335,26.7971,29.0114,33.4049,26.9447,33.0196,28.1242,28.4345,35.913,26.2228,29.4852,29.7617,26.3491,27.6891,49.2865,41.3868,41.157,40.8654,40.3781,40.7952,40.0142,42.9156,44.6837,49.7444,40.569,41.0428,45.5911,41.0578,48.5399,46.9818,47.576,44.7249,42.2586,47.1742,44.2192,46.7993,48.8605,46.4504,45.1031,48.599)
(30.9643,27.7563,27.5143,31.4164,35.2993,27.8756,34.9042,25.1336,33.4908,26.2929,26.9491,31.853,25.965,31.1149,29.3948,34.7221,32.5445,32.9594,34.4349,26.6363,27.7343,26.1328,34.9494,35.375,35.2755,33.3075,24.1733,35.8601,31.889,28.7904,34.8668,32.6829,26.0858,34.5058,33.3663,24.4899,34.1544,31.0895,40.1344,33.8325,39.1708,39.173,35.0814,42.0256,35.7935,32.9149,33.5795,38.9494,44.3835,43.1144,33.5692,37.1096,38.5234,37.5128,39.1895,43.2961,42.5019,43.9098,44.0864,43.9799)
(24.7991,32.178,31.9929,26.146,34.9435,28.3831,25.8137,30.6544,35.0456,24.4443,33.0376,33.1228,32.4207,27.0248,26.0678,24.8578,32.8041,25.8104,33.2183,31.0734,33.1783,34.5822,29.0408,26.287,24.4025,30.6871,33.1798,30.3276,29.5847,27.9318,25.5614,33.3619,29.6724,30.578,25.7439,30.0951,30.8266,31.2658,45.6125,45.2926,45.943,46.323,52.0274,51.0844,45.7017,43.8002,45.1986,42.7735,48.093,45.9889,52.9664,41.7357,41.3109,45.6565,50.4987,51.4704,41.3267,41.8286,50.3147,47.7541)
(26.3296,31.886,33.952,35.2332,28.4753,29.0023,33.7533,32.8834,24.5494,24.8442,24.022,25.8747,29.462,35.5351,32.539,33.3127,33.515,25.5199,29.0074,33.5455,24.1623,30.3052,27.6201,24.9629,33.7372,32.8272,26.269,35.3996,28.5175,27.0174,33.955,35.3912,26.0689,46.9199,47.4935,42.0414,40.2321,37.8224,44.9876,40.2703,44.5738,42.0264,46.0489,40.6519,43.381,37.8738,45.1507,48.6532,47.5692,37.0226,48.5952,47.8901,44.5796,39.6655,41.8978,45.3222,44.7963,47.2097,37.4817,43.9943)
(32.485,30.332,26.9734,33.9693,29.5707,25.098,25.3121,28.2704,26.3785,35.9651,35.2086,32.8048,26.6032,29.3632,26.2852,32.5992,26.4769,24.2879,32.7953,30.2134,33.2716,32.2797,34.3673,25.9668,29.8649,26.8467,25.1689,34.5675,34.656,35.9721,26.6858,30.2233,27.07,24.1586,33.9696,31.1924,32.3374,30.6691,35.6104,51.0491,43.1877,41.5513,40.7754,45.4857,50.1722,40.1493,51.1215,42.3056,41.8741,41.6839,46.395,50.8589,51.0715,48.1103,50.7733,46.8683,47.9461,41.6953,47.9432,41.1379)
(31.9933,25.1799,32.5951,27.4666,27.2862,33.3457,31.9092,24.4825,32.6807,35.7547,29.3746,29.1279,30.3709,35.6544,27.3795,27.9204,25.6036,32.6568,35.1807,35.003,24.7003,36.0286,30.5288,34.2818,29.6475,28.2777,34.3211,27.7265,27.0692,29.8186,26.3994,30.7638,27.6123,24.4396,26.2639,30.188,25.2603,28.7155,46.5648,50.15,44.7045,44.8245,51.8601,42.0715,51.2737,48.8074,44.7287,49.9788,41.0569,47.6128,45.631,49.1342,44.5131,51.0463,40.4811,41.8262,48.3418,40.0966,40.4399,41.9323)
(35.913,29.8549,33.2503,30.1664,27.5315,24.791,29.3816,30.9162,33.3369,32.6825,34.0629,28.0912,32.1504,29.3372,28.0798,35.8384,33.807,26.9734,24.0885,30.694,35.0937,33.424,34.0861,32.6326,30.806,26.4956,27.5,33.7519,24.6342,25.0881,32.1967,27.6619,26.727,31.8277,31.3268,25.6466,30.7855,25.0767,42.6002,53.6032,47.4262,45.4788,47.0152,41.9667,44.3456,51.5787,52.547,43.0217,45.694,42.1044,48.8679,42.8436,53.4827,52.0843,42.3457,42.945,43.4415,51.0914,42.9035,47.0538)
(28.4874,34.1558,28.6593,35.5274,35.2501,30.795,31.3183,28.0339,25.3745,33.6101,29.7231,28.4621,24.6834,35.2446,34.1507,35.3405,27.7243,27.5022,28.5388,32.3021,30.5857,30.7473,28.1797,27.0846,35.7227,26.7872,29.8898,28.0442,27.6626,27.2396,25.0047,24.7311,32.778,46.4027,47.259,45.3796,45.677,40.5437,39.2136,43.3738,42.0555,43.6827,42.5601,38.311,44.8783,40.5591,46.9171,43.3129,38.7586,47.5157,38.5618,47.7786,36.3254,42.0658,44.7733,48.3049,47.1371,39.6036,37.5626,44.185)
(33.8837,27.8213,32.4942,26.344,28.9608,27.2433,35.8248,24.5567,30.8828,28.4342,33.4967,33.6634,27.7761,29.8179,27.5154,25.723,30.8461,29.1113,33.009,32.7978,30.4484,30.2703,34.8264,31.98,29.646,34.5719,27.8261,24.574,24.7671,34.2579,25.4164,30.0334,25.0965,33.1849,35.2138,34.1397,29.3452,28.6674,30.7774,47.4347,41.2085,41.3451,40.8335,47.416,40.4156,41.7824,46.7763,39.6169,46.6257,48.0399,45.401,40.2739,41.2643,43.4819,44.9706,47.2364,41.0847,49.2315,38.7173,49.3909)
